cnt,title,description,org_link,link,pDate
106,&quot;서울도 불안&quot;… 브릿지론 연장 안돼 ‘PF 위기’ 현실로 [<b>부동산</b> 아토즈],등 <b>부동산</b> 프로젝트 파이낸싱(PF) 9월 위기설이 짙어지는 분위기이다. 22일 <b>부동산</b> 금융업계에 따르면 스타로드자산운용이 시행하는 서울 용산구 상업시설 개발 프로젝트가 500억원 규모의 브릿지론 연장에 실패하면서... ,http://www.fnnews.com/news/202308221754142829,http://www.fnnews.com/news/202308221754142829,2023-08-22 17:55:00
107,가계 빚 다시 증가…주담대 수요 늘어나며 껑충,<b>부동산</b> 경기 활성화에 대한 기대감으로 주택담보대출 수요가 늘어난 영향이다. 22일 한국은행이 발표한... 한국은행은 2분기 가계신용 잔액 증가의 원인으로 <b>부동산</b> 경기 활성화에 대한 기대감을 지목했다. 서정석... ,http://www.womentimes.co.kr/news/articleView.html?idxno=62249,http://www.womentimes.co.kr/news/articleView.html?idxno=62249,2023-08-22 17:54:00
108,은행채 금리 5개월 만 최고…‘9월 위기설’ 우려 고조,사실 새마을금고 사태를 촉발시킨 <b>부동산</b> PF 위기도 끝나지 않았다 보니 2금융권을 둘러싼 위기감이 쉽게 사라지질 않고 있습니다. 우리 시간으로 오늘 오후 S&amp;P가 미국 지방은행 5곳의 신용등급을 하향 조정했는데요. S... ,https://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202308220185&t=NNv,https://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202308220185&t=NNv,2023-08-22 17:52:00
109,[찐코노미] &apos;중국판 리먼사태&apos; 우려 확산…파격적인 부양책 나올까?,이투데이=최은지 기자 | 중국의 대형 <b>부동산</b> 개발기업인 헝다에 이어 비구이위안마저 디폴트 위기에 놓이면서 &apos;대륙판 리먼사태&apos; 우려가 커지고 있습니다. 대외 변수에 취약한 한국은 &apos;중국이 재채기만 해도 몸살이 난다&apos;는... ,https://www.etoday.co.kr/news/view/2277225,https://www.etoday.co.kr/news/view/2277225,2023-08-22 17:52:00
110,"&quot;국제유가, 중국 경기 부진 우려로 하락세로 전환했다&quot;",<b>부동산</b> 시장 침체에도 중국 인민은행이 5년 만기 LPR을 동결한 가운데 전문가들은 건설 경기 부진과 제조업 수출 부진 등으로 중국의 경유 수요가 하방 압력을 받을 것으로 평가했다. IEA는 중국의 하반기 경유... ,http://www.energydaily.co.kr/news/articleView.html?idxno=139471,http://www.energydaily.co.kr/news/articleView.html?idxno=139471,2023-08-22 17:50:00
111,인천 7월 주택매매가 상승세 전·월세는 하락폭 축소,"인천시는 한국<b>부동산</b>원의 <b>부동산</b> 통계를 기초로 &apos;<b>부동산</b> 시장 동향 보고서&apos;를 작성한 결과, 7월 기준 인천의 주택종합 매매가격지수(2021년 6월 종합매매가격=100) 변동률이 0.14%이며 전월대비 상승세를 이어가고... ",http://www.incheontoday.com/news/articleView.html?idxno=233718,http://www.incheontoday.com/news/articleView.html?idxno=233718,2023-08-22 17:50:00
112,"영끌족 부활?…가계 빚, 3분기 만에 증가 전환",<b>부동산</b> 시장 회복 기대로 주택거래가 늘면서 주택담보대출이 석 달 만에 14조원 증가한데다 빚을 내... 한은 관계자는 &quot;<b>부동산</b> 시장 회복 기대로 주택거래가 늘면서 개별 주담대를 중심으로 가계대출 수요가... ,http://www.whitepaper.co.kr/news/articleView.html?idxno=227974,http://www.whitepaper.co.kr/news/articleView.html?idxno=227974,2023-08-22 17:50:00
113,‘성에 안차는’ 중국 증시…떠나가는 외국인 투자자들,<b>부동산</b> 시장 침체가 지속되면서 대형 <b>부동산</b> 개발업체는 물론 신탁회사까지 디폴트(채무불이행) 위기가 불거져 금융시장으로 충격이 전이된다는 우려가 불거졌다. 21일에는 중국 인민은행이 지난 21일 사실상... ,http://www.edaily.co.kr/news/newspath.asp?newsid=03204566635709944,http://www.edaily.co.kr/news/newspath.asp?newsid=03204566635709944,2023-08-22 17:49:00
114,집값 꿈틀대자 갭투자도 고개…주담대 석달새 14조 늘었다,문제는 중국이 <b>부동산</b> 위기로 성장세가 둔화하면서 반도체 등 수출 회복 시점이 지연되는 가운데 높은... 이창용 한은 총재도 이날 국회 기획재정위원회에 출석해 “<b>부동산</b> 시장이 경착륙하면 금융시장에 문제가... ,https://www.sedaily.com/NewsView/29TI91SAR9,https://www.sedaily.com/NewsView/29TI91SAR9,2023-08-22 17:49:00
115,"대우건설 &apos;신길 AK 푸르지오&apos;, 서울 소형 아파트 수요 잡는다","22일 <b>부동산</b>R114 데이터에 따르면, 지난달 기준 서울에서 전용면적 60㎡ 이하 아파트의 청약 경쟁률은 72대... 한 <b>부동산</b> 전문가는 &quot;결혼 및 출산율 저하와 고령화의 인구 구조로 1인 가구가 증가하고, 고금리 기조가... ",http://www.greenpostkorea.co.kr/news/articleView.html?idxno=210297,http://www.greenpostkorea.co.kr/news/articleView.html?idxno=210297,2023-08-22 17:48:00
116,"檢, ‘유병언 차남’ 유혁기 기소…세월호참사 9년만(상보)","앞서 검찰은 2014∼2022년 7차례에 걸친 추징보전청구와 몰수부대청구를 통해 54억원 상당의 혁기씨 명의 국내 예금·<b>부동산</b>, 7억원 상당의 B법인 명의 해외 <b>부동산</b> 등 재산을 압류하거나 보전조치했다. 검찰 관계자는... ",http://www.edaily.co.kr/news/newspath.asp?newsid=03198006635709944,http://www.edaily.co.kr/news/newspath.asp?newsid=03198006635709944,2023-08-22 17:48:00
117,美금리 급등·中경제 불안 직격탄 韓국채 10년물 금리 장중 4% 돌파,레고랜드 사태 이후 9개월만 日국채도 9년5개월만에 최고 ◆ 흔들리는 中 경제 ◆ 미국 국채금리 고공 행진이 지속되는 가운데 중국 <b>부동산</b> 경기 불안까지 불거지면서 국내 10년물 국채금리가 장중 4%를 돌파했다.... ,https://www.mk.co.kr/article/10813031,https://www.mk.co.kr/article/10813031,2023-08-22 17:48:00
118,살아난 오피스 거래… 서울 1년 만에 하락늪 탈출,22일 빅데이터 및 AI 기반 상업용 <b>부동산</b> 전문기업 <b>부동산</b>플래닛이 국토교통부 실거래가 자료(1일 기준)를 분석한 결과 지난해 2분기부터 하향 그래프를 그리던 오피스빌딩과 사무실의 매매거래량이 올 2분기... ,http://www.skyedaily.com/news/news_view.html?ID=203166,http://www.skyedaily.com/news/news_view.html?ID=203166,2023-08-22 17:48:00
119,[홍콩증시] 알리바바·텐센트 등 中 기술주 주도에 반등,주식 시장 전략가는 “중국 <b>부동산</b> 전망에 대한 우려가 과장됐다”고 지적했다. 사실상 중국 당국이... <b>부동산</b> 개발업체들에 대한 지원책 또한 구체적이지 않아 투자심리를 부추기지 못했다. 골드만삭스에 따르면... ,http://www.g-enews.com/ko-kr/news/article/news_all/20230822174304314437926aa152_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/20230822174304314437926aa152_1/article.html,2023-08-22 17:48:00
120,&quot;서울시장 공약 뻥이네?&quot;…신분당선 서북부 연장안 &apos;좌초&apos; 후폭퐁 몰려온다[붇...,"“<b>부동산</b> 카페에서도, 단체 채팅방에서도 다들 신분당선 연장안 통과된다고 해서 들떴는데, 도대체 왜... 최근 온라인 커뮤니티 ‘<b>부동산</b>스터디’에 올라온 한 신분당선 관련 글은 조회수 1만2000을 기록했을 정도다.... ",https://realty.chosun.com/site/data/html_dir/2023/08/22/2023082202516.html,https://realty.chosun.com/site/data/html_dir/2023/08/22/2023082202516.html,2023-08-22 17:48:00
121,외국인 <b>부동산</b> 투기 단속 강화...주소지 신고 의무화,<b>부동산</b> 투기를 막기 위해 국내에 주소 또는 거주지를 두지 않은 외국인이 주택을 매수할 때 반드시 위탁관리인을 두고 인적 사항을 신고하도록 외국인 투기 관리를 강화한다. 22일 국토교통부는 이와 같은 내용의 &apos;<b>부동산</b>... ,http://weekly.chosun.com/news/articleView.html?idxno=28477,http://weekly.chosun.com/news/articleView.html?idxno=28477,2023-08-22 17:48:00
122,"성남시, 민선 8기 공약사업 및 중점사업 7번째 브리핑 개최",성남시는 이를 위해 ▲친환경적이고 이용자 중심의 교통체계 확립 ▲안전하고 편리한 대중교통문화 정착 ▲주차 편의를 위한 공영주차장 및 주차 공유 확대 ▲안전한 성남을 위한 도로정비 ▲건전하고 투명한 <b>부동산</b>... ,https://www.viva100.com/main/view.php?key=20230822010006281,https://www.viva100.com/main/view.php?key=20230822010006281,2023-08-22 17:48:00
123,K-패션디자이너 계한희 ‘작가·유튜버’로 종횡무진,"계 디자이너의 <b>부동산</b> 재력이 화제다. 그는 서울 성동구 성수동 소재 근린생활시설 겸 주택을 소유 중이다. 2015년 부모가 8억 원에 공동매입한 뒤 2017년 11월 계 디자이너에게 증여했다. 지하 1층~지상 3층, 연면적 224.02... ",http://www.skyedaily.com/news/news_view.html?ID=203111,http://www.skyedaily.com/news/news_view.html?ID=203111,2023-08-22 17:48:00
124,中기업 매출·영업익 동반 하락 … 글로벌IB 성장전망 줄하향,"줄어…영업익도 -6% <b>부동산</b> 위기 국내영향 적지만 中기업 실적 악화, 수출에 부담 추경호 &quot;중국상황 예의주시 9월부터 무역수지 흑자전환&quot; ◆ 흔들리는 中 경제 ◆ 최근 중국 <b>부동산</b>발 위기가 금융권, 실물경제로... ",https://www.mk.co.kr/article/10813030,https://www.mk.co.kr/article/10813030,2023-08-22 17:47:00
125,“내 주식은 언제 오르나”…정유주 주가부진 탈출 언제쯤,그러나 최근 중국 <b>부동산</b> 경기 악화와 미국의 금리 추가 인상 우려가 유가를 끌어내린 원인으로 지목된다. 증권가에서는 당분간 유가 상승 여력이 크지 않을 것이란 분석을 내놓고 있다. 중국의 경기 침체에 따라... ,https://www.mk.co.kr/article/10813022,https://www.mk.co.kr/article/10813022,2023-08-22 17:46:00
126,아파트 65%가 15년 넘은 노후… 신축 ‘갈아타기’ 대기,<b>부동산</b>R114 자료에 따르면 올해 8월 2주 차 기준 전국 아파트 1074만4798가구 중 입주 15년 이상 된 노후... <b>부동산</b>R114 자료에 따르면 최근 2년간(2021년 7월~2023년 6월) 아파트 연차별 가격 변동률을 살펴본 결과 1~5년 차... ,http://www.skyedaily.com/news/news_view.html?ID=203088,http://www.skyedaily.com/news/news_view.html?ID=203088,2023-08-22 17:46:00
127,올해 2분기 가계 빚 9.5조↑…3분기 만에 증가 전환,기타대출은 비주택<b>부동산</b> 담보대출 위축 등으로 7분기 연속 감소했으나 계절요인(가정의 달) 및 증권사 신용공여 증가 등으로 감소세가 둔화된 모습을 보였다. 기관별로는 예금은행이 4조원 증가하며 6분기 만에... ,https://www.newsway.co.kr/news/view?ud=2023082217413247313,https://www.newsway.co.kr/news/view?ud=2023082217413247313,2023-08-22 17:44:00
128,"오산시, 민·관 손잡고 맞춤형 청년정책지원 강화","한편 시는 청년 창업가 양성을 위한 창업점포(꿈틀가게) 지원을 비롯해 청년전용공간인 청년일자리지원센터 ‘이루잡’ 운영, 청년월세 한시 특별 지원, 청년동행<b>부동산</b> 중개수수료 할인, 청년 마음건강 지원사업 등... ",https://www.nspna.com/news/?mode=view&newsid=654461,https://www.nspna.com/news/?mode=view&newsid=654461,2023-08-22 17:44:00
129,&quot;분양가 더 오르기 전에&quot; 묵혀둔 통장 꺼낸다…청약 &apos;올인&apos;,"○용산 호반써밋, 커트라인 71점 22일 한국<b>부동산</b>원에 따르면 지난 6월 기준 서울의 평균 청약 당첨 가점은... ○강남에서 만점통장 등장하나 <b>부동산</b>인포에 따르면 다음달 서울에서 1만1000가구(일반분양 4218가구)가... ",https://www.hankyung.com/realestate/article/2023082204871,https://www.hankyung.com/realestate/article/2023082204871,2023-08-22 17:43:00
130,"8개월만에…권익위, 공익신고자 구조금 신청 접수","작년 12월 23일 A씨는 이사 비용과 정신과 약제 비용 총 387만900원을 신청하면서 <b>부동산</b> 관련 지출 내역과 약제비 증빙 자료, 변호사 확인서를 첨부했다. 하지만 아무리 기다려도 권익위는 해당 신청을 접수조차 하지... ",https://www.mk.co.kr/article/10812990,https://www.mk.co.kr/article/10812990,2023-08-22 17:43:00
131,서울 오피스 시장도 &apos;온기&apos;…1년 만에 거래량 상승 반전,22일 상업용 <b>부동산</b> 전문기업 <b>부동산</b>플래닛이 국토교통부 실거래가를 분석한 결과 지난 2분기 사무실 매매 건수는 306건으로 1분기(210건)보다 45% 늘었다. 지난해 2분기(504건) 이후 줄어들다가 다시 반등세로... ,https://www.hankyung.com/realestate/article/2023082204891,https://www.hankyung.com/realestate/article/2023082204891,2023-08-22 17:43:00
132,무디스 이어 S&amp;P도 미국 은행들에 &apos;경고장&apos;,"높은 상업용 <b>부동산</b> 익스포저를 이유로 S&amp;T은행, 리버시티 은행의 등급 전망을 기존 &apos;안정적&apos;에서 &apos;부정적&apos;으로 바꾸기도 했습니다. S&amp;P는 전체적으로 평가 대상 은행 중 90%의 등급 전망은 &apos;안정적&apos;이지만, 나머지 10%가... ",https://biz.sbs.co.kr/article_hub/20000132437?division=NAVER,https://biz.sbs.co.kr/article_hub/20000132437?division=NAVER,2023-08-22 17:43:00
133,"민간은 PF 냉각, 공공은 LH 카르텔…주택공급 &apos;암초&apos;",9% 감소했다. 여경희 <b>부동산</b>R114 수석연구원은 “민간주택에 이어 공공주택마저 공급에 차질을 빚으면 2~3년 뒤 입주 물량 부족으로 집값이 급등할 가능성이 크다”고 지적했다.,https://www.hankyung.com/realestate/article/2023082204921,https://www.hankyung.com/realestate/article/2023082204921,2023-08-22 17:42:00
134,"농협사료, &apos;긴급외환리스크관리위원회&apos; 긴급 개최","이날 외부전문가들은 견조한 미국의 경제지표에 따른 연방준비제도(Fed)의 긴축 지속 여부와 중국발 <b>부동산</b> 채무불이행 위기 및 경기 침체 우려, 유럽중앙은행(ECB)과 일본은행(BOJ)의 통화정책 기조, 우리나라의 경제지표... ",http://www.agrinet.co.kr/news/articleView.html?idxno=320470,http://www.agrinet.co.kr/news/articleView.html?idxno=320470,2023-08-22 17:42:00
135,[인천일보 인천본사 시민편집위원회] &quot;&apos;화장실 없는 집&apos; 같은 실제 사람들 이...,수도권 등 일부 지역을 제외하고 전국적으로 <b>부동산</b> 시장이 얼어붙어 있다. 현재 <b>부동산</b>(아파트) 대출은 은행에서 총부채원금 상환비율(DSR)을 심사받아 대출금액이 결정된다. 이러한 방법으로 대출금액을 상정하면... ,https://www.incheonilbo.com/news/articleView.html?idxno=1208094,https://www.incheonilbo.com/news/articleView.html?idxno=1208094,2023-08-22 17:42:00
136,농어민·농어업법인 지방세 감면 2026년까지 연장,"또한 농업법인이 영농, 유통, 가공에 직접 사용하기 위해 취득하는 <b>부동산</b>의 취득세와 재산세를 50... 어업법인의 영어, 유통, 가공용 <b>부동산</b> 취득세와 재산세 50% 감면조치도 2026년 12월 31일까지 연장된다. 농수산물... ",http://www.agrinet.co.kr/news/articleView.html?idxno=320472,http://www.agrinet.co.kr/news/articleView.html?idxno=320472,2023-08-22 17:42:00
137,금리 뛰는데 집 대출은 사상 최대…다시 커진 &apos;빚 폭탄&apos;,"<b>부동산</b> 시장 회복 기대감에 빚을 내서 집을 산 사람들이 늘어난 건데요. 긴축이 채 끝나기도 전에 불어난... 소비나 부채상환에 쓰지 않고 주머니에 넣어둔 돈인데, 자칫 <b>부동산</b> 시장에 유입돼 집값을 자극하면 부채축소... ",https://news.mtn.co.kr/news-detail/2023082216453158948,https://news.mtn.co.kr/news-detail/2023082216453158948,2023-08-22 17:42:00
